study,seed,criterion,interpretation,candidate,weight
fhn_ude,8,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9998627930883723
fhn_ude,9,gic_pred,predictive_support,fhn,1.1506052313817272e-13
fhn_ude,9,gic_pred,predictive_support,neural_ode,5.481747554399144e-15
fhn_ude,9,gic_pred,predictive_support,tv_fhn,6.446752068353247e-09
fhn_ude,9,gic_pred,predictive_support,ude_fhn,0.9999999935531274
fhn_ude,9,gic_evid,equal_prior_posterior_approximation,fhn,2.75195988392187e-10
fhn_ude,9,gic_evid,equal_prior_posterior_approximation,neural_ode,4.888350959225449e-40
fhn_ude,9,gic_evid,equal_prior_posterior_approximation,tv_fhn,7.201058497203517e-08
fhn_ude,9,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.999999927714219
fhn_ude,10,gic_pred,predictive_support,fhn,1.1107088633372986e-12
fhn_ude,10,gic_pred,predictive_support,neural_ode,9.85967604788165e-305
fhn_ude,10,gic_pred,predictive_support,tv_fhn,5.029243768735082e-08
fhn_ude,10,gic_pred,predictive_support,ude_fhn,0.9999999497064517
fhn_ude,10,gic_evid,equal_prior_posterior_approximation,fhn,2.759699479497054e-09
fhn_ude,10,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859664607766416e-305
fhn_ude,10,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.2078270070654008e-06
fhn_ude,10,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999987894132933
fhn_ude,11,gic_pred,predictive_support,fhn,3.635507733564117e-13
fhn_ude,11,gic_pred,predictive_support,neural_ode,9.859637754301357e-305
fhn_ude,11,gic_pred,predictive_support,tv_fhn,3.9341508473067e-06
fhn_ude,11,gic_pred,predictive_support,ude_fhn,0.9999960658487892
fhn_ude,11,gic_evid,equal_prior_posterior_approximation,fhn,5.493152111122428e-09
fhn_ude,11,gic_evid,equal_prior_posterior_approximation,neural_ode,9.853472062850436e-305
fhn_ude,11,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0006292728489717792
fhn_ude,11,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.999370721657876
fhn_ude,12,gic_pred,predictive_support,fhn,1.479035621564955e-06
fhn_ude,12,gic_pred,predictive_support,neural_ode,9.858501654766033e-305
fhn_ude,12,gic_pred,predictive_support,tv_fhn,0.00011768197219894673
fhn_ude,12,gic_pred,predictive_support,ude_fhn,0.9998808389921795
fhn_ude,12,gic_evid,equal_prior_posterior_approximation,fhn,0.00011884448330186275
fhn_ude,12,gic_evid,equal_prior_posterior_approximation,neural_ode,9.85731800859685e-305
fhn_ude,12,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.00012036571314361293
fhn_ude,12,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9997607898035547
fhn_ude,13,gic_pred,predictive_support,fhn,4.4245505939318403e-10
fhn_ude,13,gic_pred,predictive_support,neural_ode,3.562498987812675e-291
fhn_ude,13,gic_pred,predictive_support,tv_fhn,3.983048667424727e-06
fhn_ude,13,gic_pred,predictive_support,ude_fhn,0.9999960165088776
fhn_ude,13,gic_evid,equal_prior_posterior_approximation,fhn,3.2737839665518244e-07
fhn_ude,13,gic_evid,equal_prior_posterior_approximation,neural_ode,7.808652483703918e-300
fhn_ude,13,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.72281993142603e-05
fhn_ude,13,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999824444222891
fhn_ude,14,gic_pred,predictive_support,fhn,8.876687583592415e-11
fhn_ude,14,gic_pred,predictive_support,neural_ode,8.28177758106554e-10
fhn_ude,14,gic_pred,predictive_support,tv_fhn,8.527229440827403e-08
fhn_ude,14,gic_pred,predictive_support,ude_fhn,0.999999913810761
fhn_ude,14,gic_evid,equal_prior_posterior_approximation,fhn,1.4829318548709567e-07
fhn_ude,14,gic_evid,equal_prior_posterior_approximation,neural_ode,1.8314759415576135e-38
fhn_ude,14,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.7254928335746504e-06
fhn_ude,14,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999981262139809
fhn_ude,15,gic_pred,predictive_support,fhn,6.738557524201311e-06
fhn_ude,15,gic_pred,predictive_support,neural_ode,4.030856237305423e-07
fhn_ude,15,gic_pred,predictive_support,tv_fhn,0.37500308579554537
fhn_ude,15,gic_pred,predictive_support,ude_fhn,0.6249897725613066
fhn_ude,15,gic_evid,equal_prior_posterior_approximation,fhn,0.0038505271979830486
fhn_ude,15,gic_evid,equal_prior_posterior_approximation,neural_ode,1.635498040649559e-33
fhn_ude,15,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.6703236103156377
fhn_ude,15,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.3258258624863793
fhn_ude,16,gic_pred,predictive_support,fhn,1.7321438923072117e-14
fhn_ude,16,gic_pred,predictive_support,neural_ode,3.222601556533854e-291
fhn_ude,16,gic_pred,predictive_support,tv_fhn,1.0122418676686714e-10
fhn_ude,16,gic_pred,predictive_support,ude_fhn,0.9999999998987585
fhn_ude,16,gic_evid,equal_prior_posterior_approximation,fhn,2.3573711193052664e-10
fhn_ude,16,gic_evid,equal_prior_posterior_approximation,neural_ode,7.278654239377224e-303
fhn_ude,16,gic_evid,equal_prior_posterior_approximation,tv_fhn,2.2947022543158527e-09
fhn_ude,16,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999999974695606
fhn_ude,17,gic_pred,predictive_support,fhn,1.8756120861467569e-10
fhn_ude,17,gic_pred,predictive_support,neural_ode,9.859668508958474e-305
fhn_ude,17,gic_pred,predictive_support,tv_fhn,8.147277415293173e-07
fhn_ude,17,gic_pred,predictive_support,ude_fhn,0.9999991850846972
fhn_ude,17,gic_evid,equal_prior_posterior_approximation,fhn,2.1469213433969725e-07
fhn_ude,17,gic_evid,equal_prior_posterior_approximation,neural_ode,9.85956550457772e-305
fhn_ude,17,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.104725764243989e-05
fhn_ude,17,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999887380502233
fhn_ude,18,gic_pred,predictive_support,fhn,3.783202489691015e-06
fhn_ude,18,gic_pred,predictive_support,neural_ode,9.820790520982833e-305
fhn_ude,18,gic_pred,predictive_support,tv_fhn,0.003940161875662863
fhn_ude,18,gic_pred,predictive_support,ude_fhn,0.9960560549218473
fhn_ude,18,gic_evid,equal_prior_posterior_approximation,fhn,0.0006403812098790457
fhn_ude,18,gic_evid,equal_prior_posterior_approximation,neural_ode,9.774157750190659e-305
fhn_ude,18,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.008033208962126892
fhn_ude,18,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9913264098279941
fhn_ude,19,gic_pred,predictive_support,fhn,3.077292759198681e-13
fhn_ude,19,gic_pred,predictive_support,neural_ode,1.0733998343620234e-27
fhn_ude,19,gic_pred,predictive_support,tv_fhn,9.976862949385524e-07
fhn_ude,19,gic_pred,predictive_support,ude_fhn,0.9999990023133973
fhn_ude,19,gic_evid,equal_prior_posterior_approximation,fhn,2.555755562038061e-10
fhn_ude,19,gic_evid,equal_prior_posterior_approximation,neural_ode,4.823615864325772e-46
fhn_ude,19,gic_evid,equal_prior_posterior_approximation,tv_fhn,4.096479472257597e-06
fhn_ude,19,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999959032649522
fhn_ude,20,gic_pred,predictive_support,fhn,7.11127510769214e-14
fhn_ude,20,gic_pred,predictive_support,neural_ode,9.859676543467003e-305
fhn_ude,20,gic_pred,predictive_support,tv_fhn,2.9622244653208425e-11
fhn_ude,20,gic_pred,predictive_support,ude_fhn,0.9999999999703066
fhn_ude,20,gic_evid,equal_prior_posterior_approximation,fhn,1.3886230269879155e-10
fhn_ude,20,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859676531680923e-305
fhn_ude,20,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.0862132571537718e-09
fhn_ude,20,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999999987749244
fhn_ude,21,gic_pred,predictive_support,fhn,1.4101295325868179e-12
fhn_ude,21,gic_pred,predictive_support,neural_ode,9.85967017421996e-305
fhn_ude,21,gic_pred,predictive_support,tv_fhn,6.4601773490867e-07
fhn_ude,21,gic_pred,predictive_support,ude_fhn,0.999999353980855
fhn_ude,21,gic_evid,equal_prior_posterior_approximation,fhn,3.85347579224884e-09
fhn_ude,21,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859558064430966e-305
fhn_ude,21,gic_evid,equal_prior_posterior_approximation,tv_fhn,1.201269983379923e-05
fhn_ude,21,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999879834466904
fhn_ude,22,gic_pred,predictive_support,fhn,3.304396707129654e-07
fhn_ude,22,gic_pred,predictive_support,neural_ode,8.565306260034782e-199
fhn_ude,22,gic_pred,predictive_support,tv_fhn,2.3148279633840757e-05
fhn_ude,22,gic_pred,predictive_support,ude_fhn,0.9999765212806955
fhn_ude,22,gic_evid,equal_prior_posterior_approximation,fhn,7.400262316475469e-05
fhn_ude,22,gic_evid,equal_prior_posterior_approximation,neural_ode,1.5594878353993733e-207
fhn_ude,22,gic_evid,equal_prior_posterior_approximation,tv_fhn,2.354080875933737e-05
fhn_ude,22,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.999902456568076
fhn_ude,23,gic_pred,predictive_support,fhn,1.2067705771726215e-09
fhn_ude,23,gic_pred,predictive_support,neural_ode,9.859655007306576e-305
fhn_ude,23,gic_pred,predictive_support,tv_fhn,2.183089346928628e-06
fhn_ude,23,gic_pred,predictive_support,ude_fhn,0.9999978157038826
fhn_ude,23,gic_evid,equal_prior_posterior_approximation,fhn,0.005504347194871681
fhn_ude,23,gic_evid,equal_prior_posterior_approximation,neural_ode,9.399072270120381e-305
fhn_ude,23,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.04121161469242857
fhn_ude,23,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9532840381126998
fhn_ude,24,gic_pred,predictive_support,fhn,4.528239545818205e-06
fhn_ude,24,gic_pred,predictive_support,neural_ode,2.884842860435959e-262
fhn_ude,24,gic_pred,predictive_support,tv_fhn,0.9999475467440355
fhn_ude,24,gic_pred,predictive_support,ude_fhn,4.792501641872893e-05
fhn_ude,24,gic_evid,equal_prior_posterior_approximation,fhn,0.0004773032113412158
fhn_ude,24,gic_evid,equal_prior_posterior_approximation,neural_ode,2.973638093307342e-271
fhn_ude,24,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.9993537557974859
fhn_ude,24,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.00016894099117302752
fhn_ude,25,gic_pred,predictive_support,fhn,1.362487867538758e-07
fhn_ude,25,gic_pred,predictive_support,neural_ode,2.48692804147016e-19
fhn_ude,25,gic_pred,predictive_support,tv_fhn,0.0012817679000569182
fhn_ude,25,gic_pred,predictive_support,ude_fhn,0.9987180958511563
fhn_ude,25,gic_evid,equal_prior_posterior_approximation,fhn,1.893692509008982e-05
fhn_ude,25,gic_evid,equal_prior_posterior_approximation,neural_ode,2.372627912554867e-44
fhn_ude,25,gic_evid,equal_prior_posterior_approximation,tv_fhn,0.0018925222884390188
fhn_ude,25,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9980885407864708
fhn_ude,26,gic_pred,predictive_support,fhn,9.705118280373086e-14
fhn_ude,26,gic_pred,predictive_support,neural_ode,1.05781953781805e-09
fhn_ude,26,gic_pred,predictive_support,tv_fhn,5.180541740113693e-09
fhn_ude,26,gic_pred,predictive_support,ude_fhn,0.9999999937615416
fhn_ude,26,gic_evid,equal_prior_posterior_approximation,fhn,1.550250690609854e-08
fhn_ude,26,gic_evid,equal_prior_posterior_approximation,neural_ode,4.2388006460873595e-34
fhn_ude,26,gic_evid,equal_prior_posterior_approximation,tv_fhn,5.77266393253482e-06
fhn_ude,26,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999942118335606
fhn_ude,27,gic_pred,predictive_support,fhn,2.1199349779643672e-07
fhn_ude,27,gic_pred,predictive_support,neural_ode,3.371972777198158e-17
fhn_ude,27,gic_pred,predictive_support,tv_fhn,1.8659802695340462e-07
fhn_ude,27,gic_pred,predictive_support,ude_fhn,0.9999996014084752
fhn_ude,27,gic_evid,equal_prior_posterior_approximation,fhn,5.2827982820535867e-05
fhn_ude,27,gic_evid,equal_prior_posterior_approximation,neural_ode,5.714026802067398e-46
fhn_ude,27,gic_evid,equal_prior_posterior_approximation,tv_fhn,7.240209280627601e-07
fhn_ude,27,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999464479962513
fhn_ude,28,gic_pred,predictive_support,fhn,7.62736330186688e-17
fhn_ude,28,gic_pred,predictive_support,neural_ode,9.859676543616884e-305
fhn_ude,28,gic_pred,predictive_support,tv_fhn,1.4491892073829917e-11
fhn_ude,28,gic_pred,predictive_support,ude_fhn,0.999999999985508
fhn_ude,28,gic_evid,equal_prior_posterior_approximation,fhn,2.626839779464553e-10
fhn_ude,28,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859670603945503e-305
fhn_ude,28,gic_evid,equal_prior_posterior_approximation,tv_fhn,6.021723188464291e-07
fhn_ude,28,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999993975649971
fhn_ude,29,gic_pred,predictive_support,fhn,9.035492667460892e-14
fhn_ude,29,gic_pred,predictive_support,neural_ode,9.85967425733142e-305
fhn_ude,29,gic_pred,predictive_support,tv_fhn,2.3189680185340192e-07
fhn_ude,29,gic_pred,predictive_support,ude_fhn,0.9999997681031076
fhn_ude,29,gic_evid,equal_prior_posterior_approximation,fhn,1.8483529961821434e-09
fhn_ude,29,gic_evid,equal_prior_posterior_approximation,neural_ode,9.859242262867014e-305
fhn_ude,29,gic_evid,equal_prior_posterior_approximation,tv_fhn,4.404431186620662e-05
fhn_ude,29,gic_evid,equal_prior_posterior_approximation,ude_fhn,0.9999559538397808
